Player,Team,Minutes,Goals,Assists,Goals + Assists,Non Pen Goals,Pens Scored,Pens Attempted,Prog Carries,Prog Passes,Prog Passes Received,Yellows,Reds,xG,Non Pen xG,xAG,Non Pen xG + xA,Shots,Shots on Target,Non Pen xG per Shot,Goals minus xG,Non Pen Goals minus Non Pen xG,Short Pass,Short Pass Attempted,Medium Pass,Medium Pass Attempted,Long Pass,Long Pass Attempted,xA,Assists minus xAG,Key Passes,Pass into final third,Pass into Pen Area,Cross into Pen Area,Shot Creation Actions,Goal Creation Actions,Tackles,Tackles in Def 3rd,Tackles Won,Dribblers Tackled,Dribbles Challenged,Blocked Shots,Blocked Passes,Interceptions,Clearances,Errors,Touches in Attacking Third,Touches in Pen Area,Take Ons Attempted,Take Ons Won,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Points Per Match,Goals whilst on Pitch,Goals Conceded whilst on Pitch,xG whilst on Pitch,xG Conceded whilst on Pitch,Net Goals On or Off Pitch per 90,Net xG On or Off Pitch per 90,Fouls Comitted,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Recoveries,Aerial Duels Won,Aerial Duels Lost,year,Pens Missed,Short Pass Missed,Medium Pass Missed,Long Pass Missed,Tackles Lost,Challenges Lost,Take Ons Lost,Shots Missed Target,Shots on Target Missed Goal,Goals per 90,Assists per 90,Goals + Assists per 90,Non Pen Goals per 90,Pens Scored per 90,Pens Attempted per 90,Pens Missed per 90,Prog Carries per 90,Prog Passes per 90,Prog Passes Received per 90,Yellows per 90,Reds per 90,xG per 90,Non Pen xG per 90,xAG per 90,Non Pen xG + xA per 90,Shots per 90,Shots on Target per 90,Shots Missed Target per 90,Shots on Target Missed Goal per 90,Non Pen xG per Shot per 90,Goals minus xG per 90,Non Pen Goals minus Non Pen xG per 90,Short Pass per 90,Short Pass Attempted per 90,Short Pass Missed per 90,Medium Pass per 90,Medium Pass Attempted per 90,Medium Pass Missed per 90,Long Pass per 90,Long Pass Attempted per 90,Long Pass Missed per 90,xA per 90,Assists minus xAG per 90,Key Passes per 90,Pass into final third per 90,Pass into Pen Area per 90,Cross into Pen Area per 90,Shot Creation Actions per 90,Goal Creation Actions per 90,Tackles per 90,Tackles in Def 3rd per 90,Tackles Won per 90,Tackles Lost per 90,Dribblers Tackled per 90,Dribbles Challenged per 90,Challenges Lost per 90,Blocked Shots per 90,Blocked Passes per 90,Interceptions per 90,Clearances per 90,Errors per 90,Touches in Attacking Third per 90,Touches in Pen Area per 90,Take Ons Attempted per 90,Take Ons Won per 90,Take Ons Lost per 90,Carries per 90,Carries into Final Third per 90,Carries into Penalty Area per 90,Miscontrols per 90,Dispossessed per 90,Goals whilst on Pitch per 90,Goals Conceded whilst on Pitch per 90,xG whilst on Pitch per 90,xG Conceded whilst on Pitch per 90,Fouls Comitted per 90,Fouls Drawn per 90,Offsides per 90,Penalties Won per 90,Penalties Conceded per 90,Own Goals per 90,Recoveries per 90,Aerial Duels Won per 90,Aerial Duels Lost per 90
Chadi Riad,Crystal Palace,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,24.0,28.0,38.0,41.0,8.0,13.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.3,1.4,-2.05,-0.32,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2024-2025,0.0,4.0,3.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,24.0,28.0,4.0,38.0,41.0,3.0,8.0,12.999999999999998,5.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.00000000000001,0.0,0.0,1.0,0.0,0.0,2.0,1.3,1.4,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0
Charlie Taylor,Southampton,356.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,7.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,,0.0,0.0,70.0,75.0,103.0,112.0,20.0,28.0,0.2,-0.1,1.0,9.0,3.0,1.0,2.0,1.0,7.0,4.0,5.0,5.0,7.0,5.0,3.0,5.0,31.0,1.0,39.0,2.0,2.0,2.0,116.0,3.0,0.0,1.0,1.0,0.13,3.0,12.0,3.8,9.7,-0.78,-0.13,2.0,3.0,0.0,0.0,0.0,0.0,10.0,6.0,2.0,2024-2025,0.0,5.0,9.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7584269662921348,2.2752808988764044,1.7696629213483146,0.25280898876404495,0.0,0.0,0.0,0.025280898876404497,0.025280898876404497,0.0,0.0,0.0,0.0,,0.0,0.0,17.696629213483146,18.96067415730337,1.2640449438202246,26.039325842696627,28.314606741573034,2.2752808988764044,5.056179775280898,7.078651685393258,2.0224719101123596,0.050561797752808994,-0.025280898876404497,0.25280898876404495,2.2752808988764044,0.7584269662921348,0.25280898876404495,0.5056179775280899,0.25280898876404495,1.7696629213483146,1.0112359550561798,1.2640449438202246,0.5056179775280899,1.2640449438202246,1.7696629213483146,0.5056179775280899,1.2640449438202246,0.7584269662921348,1.2640449438202246,7.837078651685394,0.25280898876404495,9.859550561797754,0.5056179775280899,0.5056179775280899,0.5056179775280899,0.0,29.325842696629216,0.7584269662921348,0.0,0.25280898876404495,0.25280898876404495,0.7584269662921348,3.033707865168539,0.9606741573033707,2.452247191011236,0.5056179775280899,0.7584269662921348,0.0,0.0,0.0,0.0,2.528089887640449,1.5168539325842696,0.5056179775280899
Cheick Doucouré,Crystal Palace,452.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,7.0,1.0,0.0,0.4,0.4,0.0,0.4,7.0,0.0,0.06,-0.4,-0.4,84.0,94.0,70.0,78.0,16.0,20.0,0.1,0.0,1.0,17.0,3.0,0.0,9.0,3.0,16.0,6.0,8.0,5.0,11.0,0.0,4.0,11.0,10.0,1.0,45.0,4.0,5.0,2.0,133.0,7.0,1.0,4.0,7.0,1.38,5.0,6.0,6.8,7.7,-0.23,-0.54,7.0,7.0,0.0,0.0,0.0,0.0,31.0,5.0,5.0,2024-2025,0.0,10.0,8.0,4.0,8.0,6.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39823008849557523,3.783185840707965,1.3938053097345133,0.19911504424778761,0.0,0.07964601769911506,0.07964601769911506,0.0,0.07964601769911506,1.3938053097345133,0.0,1.3938053097345133,0.0,0.011946902654867255,-0.07964601769911506,-0.07964601769911506,16.72566371681416,18.716814159292035,1.991150442477876,13.938053097345131,15.530973451327434,1.592920353982301,3.185840707964602,3.982300884955752,0.7964601769911505,0.019911504424778764,0.0,0.19911504424778761,3.38495575221239,0.5973451327433629,0.0,1.7920353982300885,0.5973451327433629,3.185840707964602,1.1946902654867257,1.592920353982301,1.592920353982301,0.995575221238938,2.190265486725664,1.1946902654867257,0.0,0.7964601769911505,2.190265486725664,1.991150442477876,0.19911504424778761,8.960176991150442,0.7964601769911505,0.995575221238938,0.39823008849557523,0.5973451327433629,26.48230088495575,1.3938053097345133,0.19911504424778761,0.7964601769911505,1.3938053097345133,0.995575221238938,1.1946902654867257,1.3539823008849556,1.5331858407079648,1.3938053097345133,1.3938053097345133,0.0,0.0,0.0,0.0,6.172566371681415,0.995575221238938,0.995575221238938
Chidozie Obi-Martin,Manchester Utd,165.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,1.0,0.0,0.7,0.7,0.0,0.7,5.0,1.0,0.13,-0.7,-0.7,10.0,11.0,7.0,9.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,20.0,9.0,3.0,1.0,22.0,0.0,1.0,5.0,1.0,1.14,8.0,5.0,5.5,3.6,2.0,1.11,3.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,2024-2025,0.0,1.0,2.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909090909090908,0.5454545454545454,6.545454545454545,0.5454545454545454,0.0,0.3818181818181818,0.3818181818181818,0.0,0.3818181818181818,2.7272727272727275,0.5454545454545454,2.1818181818181817,0.5454545454545454,0.07090909090909091,-0.3818181818181818,-0.3818181818181818,5.454545454545455,6.0,0.5454545454545454,3.8181818181818183,4.909090909090909,1.0909090909090908,0.5454545454545454,1.0909090909090908,0.5454545454545454,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,1.0909090909090908,0.0,1.0909090909090908,0.0,0.5454545454545454,0.5454545454545454,1.0909090909090908,1.0909090909090908,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,10.90909090909091,4.909090909090909,1.6363636363636362,0.5454545454545454,1.0909090909090908,12.0,0.0,0.5454545454545454,2.7272727272727275,0.5454545454545454,4.363636363636363,2.7272727272727275,3.0,1.9636363636363638,1.6363636363636362,0.5454545454545454,0.0,0.0,0.0,0.0,4.909090909090909,1.0909090909090908,2.1818181818181817
Chiedozie Ogbene,Ipswich Town,238.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,,0.0,0.0,20.0,24.0,8.0,10.0,1.0,1.0,0.0,-0.1,2.0,0.0,0.0,0.0,3.0,0.0,7.0,1.0,3.0,2.0,4.0,0.0,1.0,1.0,3.0,0.0,40.0,6.0,7.0,1.0,41.0,2.0,2.0,4.0,2.0,0.6,4.0,3.0,1.7,2.3,1.71,0.82,2.0,7.0,1.0,0.0,0.0,0.0,6.0,1.0,6.0,2024-2025,0.0,4.0,2.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6470588235294117,0.0,5.672268907563025,0.0,0.0,0.0,0.0,0.03781512605042017,0.03781512605042017,0.0,0.0,0.0,0.0,,0.0,0.0,7.563025210084034,9.07563025210084,1.5126050420168067,3.0252100840336134,3.781512605042017,0.7563025210084033,0.37815126050420167,0.37815126050420167,0.0,0.0,-0.03781512605042017,0.7563025210084033,0.0,0.0,0.0,1.134453781512605,0.0,2.6470588235294117,0.37815126050420167,1.134453781512605,1.5126050420168067,0.7563025210084033,1.5126050420168067,0.7563025210084033,0.0,0.37815126050420167,0.37815126050420167,1.134453781512605,0.0,15.126050420168069,2.26890756302521,2.6470588235294117,0.37815126050420167,2.26890756302521,15.504201680672269,0.7563025210084033,0.7563025210084033,1.5126050420168067,0.7563025210084033,1.5126050420168067,1.134453781512605,0.6428571428571428,0.8697478991596638,0.7563025210084033,2.6470588235294117,0.37815126050420167,0.0,0.0,0.0,2.26890756302521,0.37815126050420167,2.26890756302521
Chiquinho,Wolves,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,2.27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.857142857142856,12.857142857142856,0.0,12.857142857142856,12.857142857142856,0.0,12.857142857142856,12.857142857142856,0.0,0.0,0.0,12.857142857142856,0.0,12.857142857142856,12.857142857142856,25.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.71428571428571,12.857142857142856,0.0,0.0,0.0,12.857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.0,12.857142857142856,0.0,0.0,0.0,0.0,0.0,12.857142857142856,0.0,0.0
Chris Richards,Crystal Palace,1922.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,39.0,2.0,4.0,0.0,1.4,1.4,0.1,1.5,12.0,6.0,0.12,-0.4,-0.4,276.0,312.0,340.0,384.0,56.0,123.0,0.6,-0.1,2.0,23.0,1.0,1.0,9.0,2.0,47.0,24.0,30.0,24.0,41.0,14.0,26.0,19.0,121.0,0.0,73.0,18.0,6.0,1.0,517.0,5.0,0.0,5.0,5.0,1.54,30.0,31.0,37.9,29.1,-0.11,0.26,11.0,5.0,1.0,1.0,0.0,0.0,51.0,48.0,41.0,2024-2025,0.0,36.0,44.0,67.0,17.0,17.0,5.0,6.0,5.0,0.04682622268470344,0.0,0.04682622268470344,0.04682622268470344,0.0,0.0,0.0,0.2809573361082206,1.826222684703434,0.09365244536940688,0.18730489073881376,0.0,0.06555671175858481,0.06555671175858481,0.004682622268470343,0.07023933402705515,0.5619146722164412,0.2809573361082206,0.2809573361082206,0.23413111342351717,0.005619146722164413,-0.018730489073881373,-0.018730489073881373,12.924037460978148,14.609781477627472,1.6857440166493236,15.920915712799166,17.98126951092612,2.0603537981269513,2.6222684703433923,5.759625390218523,3.1373569198751303,0.028095733610822057,-0.004682622268470343,0.09365244536940688,1.0770031217481788,0.04682622268470344,0.04682622268470344,0.4214360041623309,0.09365244536940688,2.2008324661810614,1.1238293444328824,1.404786680541103,0.7960457856399583,1.1238293444328824,1.9198751300728407,0.7960457856399583,0.6555671175858481,1.2174817898022894,0.8896982310093652,5.665972944849115,0.0,3.4183142559833506,0.8428720083246618,0.2809573361082206,0.04682622268470344,0.23413111342351717,24.209157127991674,0.23413111342351717,0.0,0.23413111342351717,0.23413111342351717,1.404786680541103,1.4516129032258065,1.77471383975026,1.36264308012487,0.5150884495317378,0.23413111342351717,0.04682622268470344,0.04682622268470344,0.0,0.0,2.3881373569198754,2.247658688865765,1.9198751300728407
Chris Wood,Nott'ham Forest,2959.0,20.0,3.0,23.0,17.0,3.0,3.0,14.0,42.0,94.0,1.0,0.0,13.4,11.0,2.6,13.6,65.0,32.0,0.17,6.6,6.0,186.0,272.0,88.0,134.0,19.0,26.0,1.5,0.4,22.0,19.0,12.0,1.0,44.0,5.0,6.0,2.0,5.0,3.0,11.0,7.0,5.0,5.0,29.0,1.0,322.0,105.0,13.0,4.0,376.0,11.0,5.0,75.0,28.0,1.72,52.0,37.0,39.0,39.5,1.04,0.56,25.0,24.0,28.0,0.0,0.0,0.0,50.0,94.0,143.0,2024-2025,0.0,86.0,46.0,7.0,1.0,8.0,9.0,33.0,12.0,0.6083136194660358,0.09124704291990537,0.6995606623859412,0.5170665765461304,0.09124704291990537,0.09124704291990537,0.0,0.42581953362622504,1.2774586008786752,2.859074011490368,0.03041568097330179,0.0,0.407570125042244,0.33457249070631967,0.07908077053058467,0.4136532612369043,1.9770192632646164,0.9733017911456573,1.003717472118959,0.3649881716796215,0.005170665765461305,0.20074349442379183,0.18249408583981075,5.657316661034133,8.273065224738087,2.615748563703954,2.6765799256505574,4.075701250422441,1.3991213247718823,0.577897938492734,0.7908077053058467,0.21290976681311252,0.04562352145995269,0.012166272389320717,0.6691449814126393,0.577897938492734,0.3649881716796215,0.03041568097330179,1.3382899628252787,0.15207840486650895,0.18249408583981075,0.06083136194660358,0.15207840486650895,0.03041568097330179,0.09124704291990537,0.33457249070631967,0.24332544778641432,0.21290976681311252,0.15207840486650895,0.15207840486650895,0.8820547482257519,0.03041568097330179,9.793849273403177,3.1936465021966884,0.3954038526529233,0.12166272389320716,0.2737411287597161,11.436296045961472,0.33457249070631967,0.15207840486650895,2.2811760729976345,0.8516390672524501,1.5816154106116933,1.1253801960121663,1.1862115579587698,1.201419398445421,0.7603920243325448,0.729976343359243,0.8516390672524501,0.0,0.0,0.0,1.5207840486650896,2.859074011490368,4.349442379182157
Christian Eriksen,Manchester Utd,1061.0,1.0,2.0,3.0,0.0,1.0,1.0,13.0,55.0,29.0,4.0,0.0,1.4,0.6,3.2,3.8,14.0,1.0,0.04,-0.4,-0.6,312.0,339.0,194.0,242.0,62.0,130.0,2.6,-1.2,31.0,54.0,13.0,6.0,56.0,7.0,19.0,4.0,9.0,11.0,27.0,5.0,10.0,7.0,8.0,0.0,284.0,17.0,4.0,0.0,473.0,14.0,1.0,13.0,5.0,1.13,17.0,16.0,18.3,18.2,0.5,0.07,8.0,3.0,0.0,0.0,0.0,0.0,62.0,2.0,6.0,2024-2025,0.0,27.0,48.0,68.0,10.0,16.0,4.0,13.0,0.0,0.08482563619227144,0.1696512723845429,0.2544769085768143,0.0,0.08482563619227144,0.08482563619227144,0.0,1.1027332704995287,4.665409990574929,2.459943449575872,0.3393025447690858,0.0,0.11875589066918,0.05089538171536286,0.27144203581526866,0.32233741753063144,1.1875589066918002,0.08482563619227144,1.1027332704995287,0.0,0.003393025447690858,-0.03393025447690858,-0.05089538171536286,26.46559849198869,28.75589066918002,2.2902921771913287,16.45617342130066,20.527803958529688,4.071630537229029,5.25918944392083,11.027332704995288,5.768143261074458,0.22054665409990576,-0.10179076343072573,2.629594721960415,4.580584354382657,1.1027332704995287,0.5089538171536286,4.750235626767201,0.5937794533459001,1.6116870876531575,0.3393025447690858,0.7634307257304429,0.8482563619227144,0.9330819981149859,2.2902921771913287,1.3572101790763431,0.4241281809613572,0.8482563619227144,0.5937794533459001,0.6786050895381716,0.0,24.09048067860509,1.4420358152686146,0.3393025447690858,0.0,0.3393025447690858,40.12252591894439,1.1875589066918002,0.08482563619227144,1.1027332704995287,0.4241281809613572,1.4420358152686146,1.3572101790763431,1.5523091423185675,1.5438265786993401,0.6786050895381716,0.2544769085768143,0.0,0.0,0.0,0.0,5.25918944392083,0.1696512723845429,0.5089538171536286
Christian Nørgaard,Brentford,2819.0,5.0,4.0,9.0,5.0,0.0,0.0,14.0,154.0,42.0,8.0,0.0,4.3,4.3,1.3,5.6,39.0,15.0,0.11,0.7,0.7,584.0,668.0,483.0,568.0,79.0,133.0,1.4,2.7,18.0,137.0,27.0,4.0,58.0,13.0,79.0,37.0,49.0,48.0,81.0,20.0,32.0,49.0,70.0,1.0,350.0,57.0,14.0,7.0,826.0,16.0,4.0,34.0,20.0,1.59,55.0,45.0,50.3,43.7,0.47,0.66,44.0,28.0,1.0,0.0,0.0,0.0,193.0,49.0,30.0,2024-2025,0.0,84.0,85.0,54.0,30.0,33.0,7.0,24.0,10.0,0.1596310748492373,0.12770485987938984,0.2873359347286272,0.1596310748492373,0.0,0.0,0.0,0.4469670095778645,4.91663710535651,1.3409010287335934,0.2554097197587797,0.0,0.13728272437034408,0.13728272437034408,0.04150407946080171,0.17878680383114579,1.245122383824051,0.478893224547712,0.7662291592763391,0.3192621496984746,0.003511883646683221,0.022348350478893223,0.022348350478893223,18.64490954239092,21.326711599858108,2.681802057467187,15.420361830436326,18.13409010287336,2.7137282724370344,2.5221709826179497,4.246186590989713,1.724015608371763,0.044696700957786446,0.08620078041858815,0.5746718694572543,4.3738914508691025,0.8620078041858815,0.12770485987938984,1.851720468251153,0.415040794608017,2.5221709826179497,1.1812699538843563,1.5643845335225257,0.957786449095424,1.5324583185526781,2.5860234125576445,1.0535650940049663,0.6385242993969492,1.0216388790351187,1.5643845335225257,2.2348350478893226,0.03192621496984746,11.174175239446614,1.8197942532813056,0.4469670095778645,0.22348350478893225,0.22348350478893225,26.371053565094005,0.5108194395175594,0.12770485987938984,1.0854913089748137,0.6385242993969492,1.7559418233416106,1.4366796736431358,1.6058886129833272,1.3951755941823343,1.4047534586732884,0.893934019155729,0.03192621496984746,0.0,0.0,0.0,6.161759489180561,1.5643845335225257,0.957786449095424
Christian Walton,Ipswich Town,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,49.0,49.0,80.0,82.0,48.0,124.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.57,6.0,19.0,5.6,13.8,-0.79,-0.2,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2024-2025,0.0,0.0,2.0,76.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.0,7.0,0.0,11.428571428571427,11.714285714285715,0.2857142857142857,6.857142857142858,17.714285714285715,10.857142857142858,0.0,0.0,0.14285714285714285,0.4285714285714286,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,20.428571428571427,0.0,0.0,0.0,0.0,0.8571428571428572,2.7142857142857144,0.8,1.9714285714285715,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.8571428571428572,0.2857142857142857,0.0
Christopher Nkunku,Chelsea,921.0,3.0,2.0,5.0,3.0,0.0,0.0,17.0,25.0,68.0,2.0,0.0,4.8,4.8,2.1,6.9,25.0,11.0,0.19,-1.8,-1.8,185.0,202.0,95.0,103.0,6.0,6.0,1.0,-0.1,14.0,26.0,7.0,0.0,34.0,4.0,12.0,3.0,8.0,6.0,8.0,2.0,7.0,7.0,10.0,0.0,217.0,52.0,27.0,10.0,280.0,16.0,13.0,18.0,17.0,1.67,16.0,16.0,21.2,16.0,-0.76,-0.03,16.0,11.0,3.0,0.0,0.0,0.0,29.0,16.0,22.0,2024-2025,0.0,17.0,8.0,0.0,4.0,2.0,17.0,14.0,8.0,0.2931596091205212,0.19543973941368079,0.48859934853420195,0.2931596091205212,0.0,0.0,0.0,1.6612377850162867,2.44299674267101,6.644951140065147,0.19543973941368079,0.0,0.4690553745928339,0.4690553745928339,0.2052117263843648,0.6742671009771988,2.44299674267101,1.0749185667752443,1.3680781758957654,0.7817589576547231,0.018566775244299675,-0.1758957654723127,-0.1758957654723127,18.078175895765472,19.73941368078176,1.6612377850162867,9.283387622149837,10.06514657980456,0.7817589576547231,0.5863192182410424,0.5863192182410424,0.0,0.09771986970684039,-0.00977198697068404,1.3680781758957654,2.54071661237785,0.6840390879478827,0.0,3.3224755700325734,0.39087947882736157,1.1726384364820848,0.2931596091205212,0.7817589576547231,0.39087947882736157,0.5863192182410424,0.7817589576547231,0.19543973941368079,0.19543973941368079,0.6840390879478827,0.6840390879478827,0.9771986970684039,0.0,21.205211726384363,5.0814332247557,2.6384364820846904,0.9771986970684039,1.6612377850162867,27.36156351791531,1.5635179153094463,1.270358306188925,1.758957654723127,1.6612377850162867,1.5635179153094463,1.5635179153094463,2.0716612377850163,1.5635179153094463,1.5635179153094463,1.0749185667752443,0.2931596091205212,0.0,0.0,0.0,2.8338762214983713,1.5635179153094463,2.1498371335504887
Claudio Echeverri,Manchester City,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.4,-0.74,-5.97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-2025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,15.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
Cody Gakpo,Liverpool,1935.0,10.0,4.0,14.0,10.0,0.0,0.0,59.0,52.0,278.0,5.0,0.0,7.1,7.1,4.4,11.5,57.0,22.0,0.12,2.9,2.9,298.0,343.0,149.0,225.0,19.0,36.0,3.8,-0.4,38.0,24.0,27.0,8.0,80.0,8.0,28.0,6.0,16.0,13.0,25.0,3.0,20.0,12.0,19.0,1.0,557.0,110.0,61.0,31.0,605.0,34.0,28.0,45.0,24.0,2.2,45.0,25.0,45.3,21.6,-0.58,-0.09,20.0,31.0,5.0,1.0,0.0,0.0,77.0,17.0,26.0,2024-2025,0.0,45.0,76.0,17.0,12.0,12.0,30.0,35.0,12.0,0.46511627906976744,0.18604651162790697,0.6511627906976744,0.46511627906976744,0.0,0.0,0.0,2.744186046511628,2.4186046511627906,12.930232558139535,0.23255813953488372,0.0,0.3302325581395349,0.3302325581395349,0.2046511627906977,0.5348837209302326,2.6511627906976742,1.0232558139534884,1.6279069767441858,0.5581395348837209,0.005581395348837209,0.13488372093023257,0.13488372093023257,13.86046511627907,15.953488372093023,2.0930232558139537,6.930232558139535,10.465116279069766,3.534883720930232,0.883720930232558,1.6744186046511627,0.7906976744186047,0.17674418604651163,-0.0186046511627907,1.767441860465116,1.1162790697674418,1.255813953488372,0.37209302325581395,3.7209302325581395,0.37209302325581395,1.3023255813953487,0.27906976744186046,0.7441860465116279,0.5581395348837209,0.6046511627906976,1.1627906976744184,0.5581395348837209,0.13953488372093023,0.9302325581395349,0.5581395348837209,0.883720930232558,0.046511627906976744,25.90697674418605,5.116279069767442,2.837209302325581,1.4418604651162792,1.3953488372093024,28.13953488372093,1.5813953488372094,1.3023255813953487,2.0930232558139537,1.1162790697674418,2.0930232558139537,1.1627906976744184,2.1069767441860465,1.0046511627906978,0.9302325581395349,1.4418604651162792,0.23255813953488372,0.046511627906976744,0.0,0.0,3.5813953488372094,0.7906976744186047,1.2093023255813953
